2.25636,2270162
1.44795,1481550
1.03887,1078341
0.179454,186042
0.910974,948217
1.67222,1742761
0.913555,962819
0.305941,340801
0.203655,272600
0.115959,168349
0.0849462,123344
0.0133487,27435
