0.0957458,363285
0.11972,448825
0.0847081,323650
0.155119,580922
0.108671,402313
0.181426,717935
0.0616608,257871
0.0347602,153597
0.0316129,133999
0.00940463,41814
0.00393693,18303
0.000569056,2566
0.00010981,468
0.000127956,367
3.0247e-05,150
2.734e-05,140
1.0303e-05,52
1.539e-06,7
