0.688191,650672
0.311329,297600
0.378772,364733
0.320156,335875
0.258211,315365
0.211493,263561
0.0940637,134036
0.0676713,90821
0.0358565,50434
0.0579213,72658
0.0221825,34758
0.0208987,31335
0.00353916,5796
0.00107788,2143
0.000421508,735
6.1437e-05,152
3.8218e-05,121
5.475e-06,27
6.54e-07,3
