0.433594,1640019
0.533385,2034492
0.486737,1890021
0.312174,1256875
0.104989,410315
0.072981,305392
0.100202,426264
0.0469156,215801
0.00933076,46635
0.00143933,7227
0.00056465,2765
0.000662069,3098
0.000509296,2440
0.000509391,2554
9.6766e-05,503
4.4936e-05,242
2.619e-05,141
1.1184e-05,59
2.435e-06,12
7.51e-07,3
