0.0144458,56434
0.0215056,82637
0.0197285,79471
0.0116485,50342
0.0115626,48372
0.0191766,81618
0.00540947,22036
0.0252594,104538
0.00492904,19119
0.0111681,41115
0.00697408,27166
0.000557653,2312
9.8971e-05,435
3.0853e-05,138
5.4947e-05,251
3.1898e-05,151
1.1078e-05,54
5.013e-06,25
3.179e-06,15
